WantCollege_W1,ExpectCollege_W1,DaysMarijuanaPast12M_W4,Sex_Female,Trouble Paying Attention,ReligiosityIndex_W1,Age_FirstMarijuana,PeerCig_Count,PeerWeed_Count,peer_alcohol_count,Fight_Serious,InjuredSomeone,DroveWithoutPermission,WeaponUse_Threat,SoldDrugs,GroupFight,PublicRowdy,LiedToParents,Age_FirstDrinkNoAdults_rev_Z,DrinkFrequency_Past12mo_Z,DrinksPerOccasion_Past12mo_Z,Age_StartedSmoking_rev_Z,BluesInspiteOfHelp,LessThanOthers,Unhappy,Lonely,UnfriendlyPeople,HardToStart,NotWorthLiving,FriendsRespect_Sex,Rev_FeelGuilty_Sex,Rev_UpsetMother_Sex,SexAttitudes_Index,GPA_Index,ParentalWarmth_Index,ParentalSupervision_Index,BuildingType,BuildingCondition,NeighborhoodType,StreetCondition,BoredImpatient,SuicidalIdeation,SuicideAttempts,SchoolBehavior_Index,SES_Index,NightAway_W1,Moodiness_W1,HangoutFriends_W1,HoursTV_W1,HoursGames_W1,PhysicalFight_W1,Jumped_W1
5.0,2.0,3.0,0,2.0,0.7355847082645711,16.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348518750157323,0.7285126396245167,-0.2000511884409751,-0.5248244604181258,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.3131457329433921,1.0,5.0,0.1428571428571428,1.0,3.0,2.0,1.0,1.0,0.0,,0.2107273229011078,0.0768452401515102,1.0,3.0,3.0,4.0,0.0,2.0,0.0
5.0,4.0,3.0,0,2.0,,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.5238626153348919,0.0510854659224902,0.6668997912694926,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.1863825780802502,3.0,5.0,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,0.0,,0.1239764165284307,0.171773054580208,1.0,1.0,3.0,0.0,0.0,2.0,0.0
4.0,4.0,0.0,1,2.0,-1.4484288722619962,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.301884095973211,0.0510854659224902,0.0889324714625141,0.3071439300954472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.25,5.0,0.1428571428571428,7.0,1.0,2.0,1.0,0.0,0.0,,-0.2979424618488038,0.0087413537054686,0.0,1.0,3.0,6.0,0.0,0.0,0.0
5.0,5.0,0.0,1,2.0,0.2707657074775663,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.4211910862609058,0.0510854659224902,0.0889324714625141,-0.5248244604181258,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,,-1.0565091631678838,3.0,5.0,0.1428571428571428,1.0,,3.0,1.0,0.0,0.0,,-0.0264813780120156,0.3422701353355153,1.0,2.0,2.0,3.0,0.0,0.0,1.0
5.0,4.0,0.0,0,1.0,-0.1940532933094384,16.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,-1.0321803459417462,1.4059398133265433,-0.2000511884409751,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.1416512149059287,2.6666666666666665,5.0,0.2857142857142857,2.0,3.0,1.0,,0.0,0.0,,0.2107273229011078,-0.0863059449017618,0.0,1.0,3.0,30.0,60.0,1.0,1.0
5.0,5.0,4.0,0,1.0,0.4331344961668405,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4211910862609058,0.7285126396245167,-0.3445430183927198,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,3.0,1.0320961796427324,3.0,5.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,,-0.1706162142843876,0.4898295723763483,1.0,1.0,3.0,20.0,12.0,1.0,0.0
5.0,5.0,0.0,0,2.0,0.2707657074775663,15.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9128733556540516,2.08336698702857,0.3779161313660034,0.7231281253522338,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,0.5714526915421925,2.0,5.0,0.1428571428571428,1.0,1.0,1.0,,0.0,0.0,,0.4066856710993575,-0.1635865572148549,1.0,1.0,3.0,9.0,5.0,0.0,0.0
5.0,5.0,6.0,0,1.0,-1.913247873049001,15.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.6431696056225867,-0.6263417077795361,-0.633526678296209,-0.5248244604181258,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.233581649509092,2.25,4.5,0.2857142857142857,1.0,1.0,2.0,1.0,0.0,1.0,1.0,-0.3091906325829423,-0.0032192735651772,1.0,1.0,2.0,20.0,0.0,0.0,0.0
5.0,5.0,0.0,0,1.0,0.2707657074775663,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.1348518750157323,0.7285126396245167,0.3779161313660034,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0838095863272758,3.6666666666666665,5.0,0.7142857142857143,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.4073407796148013,-0.1725237365254794,0.0,1.0,2.0,21.0,3.0,2.0,1.0
2.0,2.0,1.0,0,3.0,0.2707657074775663,14.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,1.6908948362923706,1.4059398133265433,-0.0555593584892304,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,5.0,3.0,1.1137226737706425,2.5,5.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,,0.9617709588497112,0.6722031815514209,1.0,3.0,3.0,5.0,7.0,2.0,2.0
5.0,5.0,4.0,1,1.0,-0.0316845046201642,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.6431696056225867,0.0510854659224902,-0.633526678296209,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.1867982954836263,2.75,5.0,0.2857142857142857,,1.0,1.0,,0.0,1.0,0.0,-0.4365168801473585,0.4795014669379288,0.0,1.0,2.0,5.0,0.0,0.0,0.0
3.0,2.0,4.0,0,1.0,-0.8212410827857173,10.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,-0.6431696056225867,2.08336698702857,2.11181809078694,,0.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,0.8583275883115373,1.5,4.75,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.3241849656696101,-1.3091865790738733,1.0,1.0,3.0,21.0,0.0,1.0,1.0
1.0,1.0,1.0,0,0.0,0.2707657074775663,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4211910862609058,0.0510854659224902,-0.4890348483444643,,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.1998277649051208,2.5,5.0,0.1428571428571428,1.0,1.0,2.0,2.0,0.0,0.0,,-0.2518067026832473,-0.0309148306773721,0.0,0.0,3.0,7.0,0.0,0.0,0.0
4.0,3.0,5.0,1,2.0,1.36277249774085,12.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.9128733556540516,0.0510854659224902,0.0889324714625141,1.1391123206090203,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,,-0.5444346243821757,2.25,5.0,0.1428571428571428,1.0,1.0,3.0,3.0,0.0,0.0,,-0.1013290051351102,0.2764507817454574,0.0,1.0,0.0,14.0,0.0,0.0,0.0
5.0,5.0,0.0,1,3.0,-0.0316845046201642,15.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1348518750157323,1.4059398133265433,-0.0555593584892304,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,-0.1959977446845842,4.0,4.5,0.1428571428571428,1.0,1.0,2.0,1.0,1.0,0.0,,0.0259972424293059,0.6489946326528665,0.0,1.0,3.0,7.0,1.0,0.0,0.0
5.0,5.0,6.0,0,2.0,,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9128733556540516,-0.6263417077795361,-0.0555593584892304,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.7390477166092564,3.0,5.0,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,0.0,,0.2506674585850937,-0.2671540892112549,1.0,2.0,2.0,7.0,1.0,0.0,0.0
5.0,5.0,2.0,0,0.0,0.4331344961668405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.1319597558699714,2.6666666666666665,5.0,0.4285714285714285,1.0,2.0,2.0,2.0,0.0,0.0,,-0.2511515941678034,0.4412779543114049,0.0,2.0,2.0,42.0,4.0,0.0,0.0
4.0,3.0,0.0,1,1.0,0.2707657074775663,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348518750157323,-0.6263417077795361,-0.3445430183927198,1.5550965158658068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,-0.6535357246846404,1.0,4.75,0.1428571428571428,5.0,1.0,3.0,1.0,0.0,0.0,,0.7475465671184235,0.4160498538559318,0.0,1.0,3.0,3.0,0.0,1.0,1.0
5.0,5.0,0.0,1,,-0.1940532933094384,14.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.6431696056225867,1.4059398133265433,-0.2000511884409751,-0.5248244604181258,1.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,4.0,4.0,0.549857974228699,,3.5,0.2857142857142857,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7181012528658992,-0.6215101139666463,1.0,3.0,2.0,35.0,0.0,1.0,0.0
2.0,3.0,0.0,1,2.0,-0.1940532933094384,14.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1348518750157323,0.0510854659224902,1.8228344308834497,-0.1088402651613392,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,-0.6318132698289932,1.0,4.75,0.1428571428571428,1.0,3.0,2.0,3.0,0.0,0.0,,0.2219754936352462,-0.3184081493055882,0.0,3.0,1.0,56.0,1.0,2.0,1.0
5.0,5.0,0.0,1,1.0,,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,2.75,5.0,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,0.0259972424293059,0.0737544421548719,0.0,2.0,3.0,30.0,0.0,0.0,0.0
4.0,5.0,0.0,1,1.0,-0.6588722940964432,14.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.301884095973211,0.0510854659224902,-0.0555593584892304,-0.5248244604181258,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,0.1628017673342475,1.6666666666666667,4.0,0.2857142857142857,1.0,1.0,3.0,1.0,0.0,0.0,,-0.0558483544849975,-0.0163179992998585,0.0,2.0,1.0,28.0,0.0,0.0,0.0
5.0,5.0,0.0,1,3.0,-0.0316845046201642,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,-1.303768881481563,,,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,-0.7699696206658615,2.75,5.0,0.2857142857142857,2.0,1.0,1.0,,0.0,1.0,0.0,-0.0095454545175559,0.3651312616715822,0.0,2.0,0.0,5.0,1.0,1.0,0.0
5.0,5.0,0.0,1,3.0,-0.6588722940964432,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.2541588653034272,0.7285126396245167,-0.2000511884409751,,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,-0.2504864643134982,3.0,4.5,0.2857142857142857,1.0,1.0,3.0,1.0,0.0,0.0,,0.0372454131634444,0.879790941921157,0.0,1.0,2.0,4.0,1.0,0.0,0.0
5.0,5.0,1.0,1,2.0,-1.286060083572722,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.8579270572498494,2.760794160730596,0.0889324714625141,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,-0.5162108086545244,3.75,3.75,0.1428571428571428,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.2793395205272507,0.4474855077112952,0.0,2.0,3.0,3.0,0.0,0.0,0.0
5.0,4.0,2.0,1,1.0,-0.6588722940964432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1348518750157323,-0.6263417077795361,-0.4890348483444643,0.7231281253522338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,2.6666666666666665,4.75,0.4285714285714285,1.0,2.0,2.0,2.0,0.0,0.0,,-0.0432899667199714,-0.1606599712753954,0.0,3.0,3.0,35.0,0.0,0.0,0.0
4.0,3.0,0.0,0,2.0,0.4331344961668405,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4211910862609058,-0.6263417077795361,-0.0555593584892304,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.1781053100494736,2.5,5.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,,0.8272943324457044,-0.0955377972724935,0.0,2.0,2.0,12.0,0.0,0.0,0.0
5.0,4.0,0.0,0,3.0,0.4331344961668405,13.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.8579270572498494,0.0510854659224902,-0.0555593584892304,-0.1088402651613392,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,1.0007441058746465,1.6666666666666667,4.5,0.0,1.0,1.0,3.0,1.0,0.0,0.0,,0.6844896162119107,-0.0220743926468718,0.0,1.0,1.0,6.0,0.0,2.0,0.0
5.0,4.0,0.0,0,1.0,-0.6588722940964432,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.4211910862609058,-0.6263417077795361,0.0889324714625141,-0.5248244604181258,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,,0.3876628208938872,1.0,5.0,0.0,,1.0,3.0,1.0,1.0,1.0,0.0,-0.1538275285841224,-0.0187565535070112,0.0,1.0,3.0,8.0,2.0,0.0,0.0
4.0,4.0,5.0,0,4.0,,14.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.301884095973211,2.08336698702857,0.2334243014142587,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.7691997833834338,3.5,4.0,0.1428571428571428,1.0,2.0,3.0,2.0,0.0,0.0,,0.0933191260322517,-1.7526065584086117,0.0,2.0,3.0,10.0,0.0,0.0,0.0
5.0,5.0,0.0,0,1.0,0.7355847082645711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,-0.7128615155965102,1.5,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,,-0.239903423433665,-0.8607736714713705,0.0,1.0,2.0,3.0,1.0,1.0,0.0
5.0,5.0,0.0,1,3.0,,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.303768881481563,,-0.1088402651613392,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,-0.0221379375280864,3.0,3.75,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,-0.1432344663654277,0.409825672931497,0.0,2.0,3.0,48.0,0.0,0.0,0.0
3.0,3.0,0.0,1,4.0,-0.0316845046201642,14.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.1348518750157323,0.7285126396245167,-0.2000511884409751,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.3162616608863419,3.0,4.25,0.7142857142857143,1.0,2.0,3.0,4.0,0.0,0.0,,0.2332037613616941,-0.9021935582988267,0.0,2.0,1.0,6.0,0.0,1.0,0.0
3.0,2.0,5.0,0,2.0,0.1083969187882922,10.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5238626153348919,0.0510854659224902,0.6668997912694926,3.63501749214974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.7497926928945533,2.0,4.25,0.2857142857142857,1.0,2.0,3.0,2.0,0.0,0.0,,1.3584059208950086,-0.6384343256355011,0.0,2.0,3.0,3.0,2.0,2.0,0.0
5.0,5.0,1.0,1,2.0,0.4331344961668405,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.6431696056225867,-0.6263417077795361,-0.4890348483444643,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,-1.0448794190341515,3.75,4.5,0.1428571428571428,1.0,1.0,2.0,2.0,0.0,0.0,,-0.239903423433665,-0.4215179737607342,0.0,2.0,3.0,12.0,0.0,0.0,0.0
4.0,3.0,0.0,1,3.0,-0.9836098714749916,14.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.1348518750157323,0.7285126396245167,0.0889324714625141,-0.1088402651613392,2.0,2.0,2.0,2.0,0.0,2.0,1.0,,,,,2.0,4.5,0.1428571428571428,2.0,2.0,3.0,2.0,0.0,1.0,2.0,-0.0613888694511242,-0.0889994488346601,0.0,2.0,0.0,7.0,1.0,2.0,1.0
3.0,3.0,6.0,0,,-0.8212410827857173,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.68724878767745,,4.75,0.1428571428571428,1.0,2.0,3.0,2.0,0.0,0.0,,-0.4084756129710326,0.2835287348434559,0.0,0.0,2.0,28.0,10.0,1.0,0.0
2.0,2.0,0.0,0,1.0,0.2707657074775663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,0.2825258039217033,2.75,5.0,0.2857142857142857,1.0,1.0,2.0,2.0,0.0,0.0,,0.0259972424293059,-0.9561164941495282,0.0,1.0,1.0,20.0,0.0,0.0,0.0
2.0,2.0,0.0,1,3.0,-0.6588722940964432,12.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,3.0,3.0,0.5238626153348919,0.0510854659224902,-0.3445430183927198,0.7231281253522338,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,3.0,4.5,0.0,1.0,1.0,3.0,1.0,0.0,0.0,,0.6957377869460493,0.7373974766342621,1.0,3.0,3.0,35.0,21.0,2.0,0.0
1.0,1.0,0.0,0,1.0,1.36277249774085,12.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.1348518750157323,1.4059398133265433,-0.2000511884409751,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0056319432388334,4.0,5.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,,0.2968032177506502,-0.700886310423473,1.0,2.0,3.0,35.0,25.0,2.0,0.0
4.0,4.0,2.0,0,3.0,-0.1940532933094384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,3.25,4.0,0.8571428571428571,1.0,2.0,2.0,2.0,0.0,0.0,,-0.0320417959858329,0.2413926354217844,0.0,1.0,2.0,20.0,10.0,0.0,0.0
5.0,5.0,6.0,1,2.0,,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1348518750157323,0.0510854659224902,0.3779161313660034,-0.5248244604181258,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0361559301707932,2.25,5.0,0.2857142857142857,1.0,1.0,1.0,,0.0,0.0,,0.1233213080129869,-1.157248617008701,0.0,2.0,2.0,14.0,0.0,0.0,0.0
5.0,5.0,1.0,0,1.0,0.4331344961668405,12.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5238626153348919,0.7285126396245167,-0.2000511884409751,0.7231281253522338,0.0,2.0,1.0,0.0,0.0,0.0,1.0,,,,,3.5,5.0,0.0,,2.0,2.0,2.0,0.0,0.0,,-0.5058040892966359,-1.053502358552522,0.0,1.0,3.0,98.0,4.0,0.0,0.0
5.0,3.0,3.0,1,4.0,,16.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,,,,-0.9408086556749125,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,-0.7699696206658615,1.5,4.25,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.150047947416503,0.5213403266771481,1.0,2.0,3.0,0.0,18.0,0.0,0.0
5.0,4.0,4.0,1,1.0,-0.1940532933094384,14.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1348518750157323,-0.6263417077795361,0.955883451172982,1.5550965158658068,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.9840372259253396,3.0,5.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,2.7349651299722457,-1.4875541647600548,0.0,1.0,3.0,65.0,4.0,1.0,0.0
3.0,2.0,0.0,0,3.0,-1.913247873049001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-0.856430754830724,3.25,4.25,0.4285714285714285,1.0,1.0,1.0,,0.0,0.0,,-0.0207936252516944,0.4545844418662644,0.0,0.0,3.0,90.0,10.0,0.0,0.0
5.0,4.0,0.0,0,2.0,-0.0316845046201642,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,-0.2541588653034272,-1.303768881481563,,,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,-0.1955820272812082,2.5,3.5,0.4285714285714285,1.0,1.0,1.0,,0.0,0.0,,-0.0207936252516944,0.0582204386008952,0.0,1.0,2.0,2.0,1.0,0.0,0.0
5.0,5.0,1.0,0,2.0,0.2707657074775663,16.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,,2.08336698702857,2.6897854105939176,-0.1088402651613392,2.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,0.5072334418961538,,5.0,0.1428571428571428,1.0,2.0,3.0,2.0,0.0,1.0,2.0,1.1093202909879665,-0.7891179314994498,0.0,2.0,3.0,7.0,8.0,2.0,1.0
5.0,5.0,0.0,0,3.0,-0.0316845046201642,16.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1348518750157323,1.4059398133265433,0.522407961317748,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-0.7699696206658615,3.0,4.5,0.1428571428571428,1.0,1.0,1.0,,0.0,0.0,,0.1645716607278606,0.6145025009892354,0.0,1.0,2.0,18.0,1.0,0.0,0.0
5.0,5.0,1.0,1,3.0,-0.1940532933094384,14.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2541588653034272,0.7285126396245167,-0.633526678296209,,3.0,2.0,3.0,2.0,1.0,3.0,2.0,,,,,2.0,3.5,0.2857142857142857,1.0,1.0,1.0,,0.0,1.0,0.0,0.2045117964118466,1.2664628539657168,0.0,3.0,1.0,7.0,2.0,0.0,0.0
5.0,4.0,0.0,1,0.0,-0.6588722940964432,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,-0.2541588653034272,-0.6263417077795361,1.389358941028216,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.8782824336402583,3.6666666666666665,4.75,0.5714285714285714,1.0,2.0,3.0,1.0,0.0,1.0,0.0,-0.1818643850185261,-0.3139189997410035,1.0,1.0,2.0,8.0,0.0,0.0,0.0
5.0,5.0,0.0,1,1.0,0.7355847082645711,14.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1348518750157323,1.4059398133265433,3.5567363903043856,,0.0,1.0,1.0,2.0,1.0,1.0,0.0,,,,,3.5,3.0,0.5714285714285714,1.0,3.0,1.0,,0.0,0.0,,0.09464924607083,0.0162899588472746,0.0,2.0,0.0,20.0,1.0,2.0,1.0
5.0,5.0,0.0,1,2.0,-0.3564220819987125,16.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,-1.0321803459417462,0.0510854659224902,-0.633526678296209,-1.3567928509316989,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,-0.0984403278379504,,3.25,0.1428571428571428,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.3703207248351667,-0.1824558353556563,1.0,1.0,2.0,20.0,0.0,0.0,0.0
5.0,5.0,0.0,1,0.0,-0.1940532933094384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,-0.7592246443805647,3.0,4.75,0.0,1.0,1.0,1.0,,0.0,0.0,,-0.3784778417322197,0.3175393280616071,0.0,1.0,2.0,2.0,0.0,0.0,0.0
5.0,4.0,6.0,1,1.0,0.2707657074775663,16.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,-0.6431696056225867,0.0510854659224902,0.0889324714625141,0.3071439300954472,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,0.1867982954836263,2.333333333333333,2.5,0.0,1.0,3.0,1.0,,0.0,0.0,,-0.1706162142843876,0.1757836902882291,1.0,1.0,3.0,5.0,0.0,0.0,0.0
3.0,2.0,0.0,1,1.0,-0.6588722940964432,8.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,2.07990557661153,0.0510854659224902,0.2334243014142587,1.5550965158658068,2.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,-1.2088906539107545,2.0,4.5,0.4285714285714285,,2.0,3.0,2.0,0.0,1.0,0.0,-0.3791130472399729,-0.7748853832008297,0.0,2.0,3.0,10.0,0.0,2.0,0.0
5.0,5.0,0.0,0,1.0,-0.0316845046201642,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0604508580238605,3.25,5.0,0.7142857142857143,1.0,1.0,1.0,,0.0,0.0,,-0.0432899667199714,-0.2930366447047894,0.0,1.0,1.0,0.0,24.0,0.0,0.0
